iter	RMSE
2923	0.1698855692
2924	0.1698803854
2925	0.1698585771
2926	0.1698467423
2927	0.1698402976
2928	0.1698271769
2929	0.1698169187
2930	0.1698000681
2931	0.1697853192
2932	0.1697771249
2933	0.1697689876
2934	0.1697600378
2935	0.1697575944
2936	0.1697363755
2937	0.1697098609
2938	0.1697019669
2939	0.1696962882
2940	0.1696904725
2941	0.1696869142
2942	0.1696690372
2943	0.1696498147
2944	0.1696389621
2945	0.1696272567
2946	0.1696083713
2947	0.1696011932
2948	0.1695797996
2949	0.1695746638
2950	0.1695720747
2951	0.1695690695
2952	0.1695446632
2953	0.1695290809
2954	0.169513233
2955	0.1695072281
2956	0.1694916553
2957	0.1694757953
2958	0.1694539987
2959	0.1694446577
2960	0.169440117
2961	0.1694369625
2962	0.1694247873
2963	0.1694146719
2964	0.1694020215
2965	0.1693940192
2966	0.1693701678
2967	0.1693558579
2968	0.1693396728
2969	0.1693306819
2970	0.1693172232
2971	0.1692936385
2972	0.1692741488
2973	0.1692625319
2974	0.169246561
2975	0.1692445953
2976	0.1692389558
2977	0.1692257632
2978	0.1692088677
2979	0.1691961402
2980	0.1691833713
2981	0.169158518
2982	0.1691515292
2983	0.1691488687
2984	0.1691322442
2985	0.1691220765
2986	0.1691134578
2987	0.1690955315
2988	0.1690750338
2989	0.1690552155
2990	0.1690463775
2991	0.1690311322
2992	0.1690174459
2993	0.1690081921
2994	0.168988366
2995	0.1689740778
2996	0.1689712132
2997	0.1689654114
2998	0.1689614629
2999	0.1689401541
3000	0.1689317025
3001	0.1689150376
3002	0.1689006242
3003	0.1688934288
3004	0.1688628281
3005	0.168853965
3006	0.168834289
3007	0.1688186099
3008	0.1688109709
3009	0.1688042
3010	0.1688034378
3011	0.1687842741
3012	0.1687768526
3013	0.168758018
3014	0.1687578608
3015	0.1687444812
3016	0.1687381842
3017	0.1687244226
3018	0.1687171739
3019	0.1686981242
3020	0.1686887671
3021	0.1686719371
3022	0.1686665214
3023	0.1686540664
3024	0.1686461549
3025	0.1686274337
3026	0.1686262991
3027	0.1686199862
3028	0.1686090126
3029	0.1686061102
3030	0.1685905282
3031	0.168574541
3032	0.1685632163
3033	0.1685372227
3034	0.1685225734
3035	0.1685077467
3036	0.1684867115
3037	0.1684720813
3038	0.1684521487
3039	0.1684440073
3040	0.1684241333
3041	0.1684137375
3042	0.1683929699
3043	0.1683771901
3044	0.1683602494
3045	0.1683474964
3046	0.1683290951
3047	0.1683199114
3048	0.1683126889
3049	0.168305438
3050	0.168299016
3051	0.1682859584
3052	0.1682764917
3053	0.1682672779
3054	0.1682586787
3055	0.1682452559
3056	0.1682337569
3057	0.1682315032
3058	0.1682234919
3059	0.1682132579
3060	0.1682020578
3061	0.1681992193
3062	0.1681894013
3063	0.1681801863
3064	0.1681704658
3065	0.168155867
3066	0.1681521284
3067	0.168144903
3068	0.1681375383
3069	0.168119695
3070	0.1681128295
3071	0.1681075268
3072	0.1680991858
3073	0.1680835587
3074	0.1680683761
3075	0.1680576578
3076	0.1680392832
3077	0.1680238914
3078	0.1680037485
3079	0.1679961147
3080	0.1679784612
3081	0.1679703668
3082	0.1679616908
3083	0.1679417816
3084	0.1679310154
3085	0.167918629
3086	0.1679052274
3087	0.1678969201
3088	0.1678769752
3089	0.167858258
3090	0.1678496742
3091	0.1678308344
3092	0.1678232857
3093	0.1678027091
3094	0.1677817651
3095	0.1677775725
3096	0.1677503794
3097	0.1677310273
3098	0.167726745
3099	0.1677174383
3100	0.1676991166
3101	0.1676771994
3102	0.1676537359
3103	0.1676492303
3104	0.1676323867
3105	0.167596283
3106	0.1675844506
3107	0.1675717188
3108	0.1675420928
3109	0.1675258206
3110	0.1675061815
3111	0.1674908894
3112	0.1674790913
3113	0.1674673848
3114	0.1674586575
3115	0.1674381998
3116	0.1674368176
3117	0.16742961
3118	0.1674232776
3119	0.1674106687
3120	0.1674048098
3121	0.1674007188
3122	0.1673923459
3123	0.1673822272
3124	0.1673653929
3125	0.1673527106
3126	0.1673334695
3127	0.1673266805
3128	0.167317863
3129	0.1673101207
3130	0.1673011331
3131	0.1672891511
3132	0.1672865731
3133	0.1672824213
3134	0.1672668043
3135	0.1672525697
3136	0.1672445823
3137	0.1672294473
3138	0.1672242288
3139	0.1672087691
3140	0.1672028052
3141	0.1672002779
3142	0.1671905054
3143	0.1671861711
3144	0.167176178
3145	0.1671699445
3146	0.1671597161
3147	0.1671425195
3148	0.1671422732
3149	0.1671286747
3150	0.1671164759
3151	0.1671067627
3152	0.167093114
3153	0.1670902148
3154	0.1670753709
3155	0.1670623118
3156	0.1670457304
3157	0.1670437953
3158	0.1670311627
3159	0.1670239095
3160	0.1670040347
3161	0.1669903605
3162	0.1669722146
3163	0.1669535624
3164	0.1669415215
3165	0.1669387998
3166	0.1669321518
3167	0.1669209659
3168	0.1669086585
3169	0.1668948888
3170	0.1668825921
3171	0.1668742376
3172	0.1668675797
3173	0.1668537457
3174	0.1668483785
3175	0.1668346972
3176	0.1668218323
3177	0.1668154137
3178	0.1668011634
3179	0.1667969073
3180	0.1667825512
3181	0.1667697546
3182	0.1667547122
3183	0.1667354574
3184	0.1667191415
3185	0.1667155401
3186	0.1667080997
3187	0.1666995681
3188	0.166696186
3189	0.1666835127
3190	0.1666716558
3191	0.1666502544
3192	0.1666342954
3193	0.166618231
3194	0.1666114838
3195	0.1666051682
3196	0.1665869513
3197	0.166573032
3198	0.166564356
3199	0.1665541633
3200	0.1665374195
3201	0.1665314928
3202	0.1665245899
3203	0.1665216667
3204	0.1665174808
3205	0.1665031765
3206	0.1664919686
3207	0.1664782769
3208	0.1664701671
3209	0.1664684588
3210	0.1664643335
3211	0.1664594569
3212	0.1664329853
3213	0.1664274972
3214	0.1664206702
3215	0.166416615
3216	0.1664110871
3217	0.1664031682
3218	0.1663950714
3219	0.1663933651
3220	0.1663852039
3221	0.1663788627
3222	0.1663709161
3223	0.1663587635
3224	0.1663540668
3225	0.1663452127
3226	0.1663276768
3227	0.1663112313
3228	0.1663009721
3229	0.1662885984
3230	0.1662827189
3231	0.1662518056
3232	0.1662383316
3233	0.1662223708
3234	0.1662197239
3235	0.1662155235
3236	0.1662007522
3237	0.166196538
3238	0.1661825383
3239	0.1661660337
3240	0.1661493692
3241	0.1661384404
3242	0.1661308071
3243	0.1661192086
3244	0.1661067601
3245	0.1660801719
3246	0.166058724
3247	0.1660520041
3248	0.1660401482
3249	0.1660239851
3250	0.1660175502
3251	0.1660056688
3252	0.1660015239
3253	0.1659968919
3254	0.165990235
3255	0.1659762479
3256	0.1659644585
3257	0.1659521364
3258	0.1659382043
3259	0.1659260453
3260	0.1659212327
3261	0.1659028545
3262	0.16589197
3263	0.1658794423
3264	0.1658687686
3265	0.1658599681
3266	0.1658438711
3267	0.1658341073
3268	0.1658229517
3269	0.1658043825
3270	0.1657931253
3271	0.165775761
3272	0.165766691
3273	0.165760875
3274	0.1657473168
3275	0.1657447964
3276	0.1657373242
3277	0.1657221344
3278	0.1656989948
3279	0.1656907169
3280	0.1656817544
3281	0.1656603368
3282	0.1656466609
3283	0.1656334003
3284	0.1656238034
3285	0.165611713
3286	0.1655799677
3287	0.1655746098
3288	0.1655704092
3289	0.1655639054
3290	0.1655501401
3291	0.1655452094
3292	0.1655313385
3293	0.1655151311
3294	0.1655083872
3295	0.1655055794
3296	0.1654828953
3297	0.1654725604
3298	0.1654659705
3299	0.1654524653
3300	0.1654399472
3301	0.1654140517
3302	0.1654097785
3303	0.1653998163
3304	0.1653839025
3305	0.165374236
3306	0.1653611436
3307	0.165344591
3308	0.1653406627
3309	0.1653288923
3310	0.1653130633
3311	0.1653052743
3312	0.1652960339
3313	0.1652907218
3314	0.1652844454
3315	0.1652656037
3316	0.1652557477
3317	0.1652487938
3318	0.1652324149
3319	0.1652246074
3320	0.1652111006
3321	0.1652038183
3322	0.1651885316
3323	0.1651796403
3324	0.1651581549
3325	0.1651553789
3326	0.1651435844
3327	0.1651359658
3328	0.1651287213
3329	0.1651203735
3330	0.1651071858
3331	0.1650936527
3332	0.1650856505
3333	0.1650693902
3334	0.16505662
3335	0.1650548613
3336	0.1650393865
3337	0.1650316134
3338	0.1650184944
3339	0.1650049939
3340	0.1650001533
3341	0.1649958894
3342	0.1649863838
3343	0.1649770085
3344	0.1649753254
3345	0.16495658
3346	0.1649493011
3347	0.1649451885
3348	0.1649315318
3349	0.1649282909
3350	0.164911798
3351	0.1649035973
3352	0.1648936344
3353	0.1648764136
3354	0.1648514364
3355	0.1648446022
3356	0.1648375831
3357	0.1648236003
3358	0.1648191867
3359	0.1648165312
3360	0.1648083041
3361	0.1647990553
3362	0.1647882092
3363	0.1647725901
3364	0.1647561603
3365	0.1647523585
3366	0.1647393205
3367	0.1647297483
3368	0.164724667
3369	0.1647189813
3370	0.1646886071
3371	0.1646824541
3372	0.1646706491
3373	0.1646633363
3374	0.1646583563
3375	0.1646480461
3376	0.1646410092
3377	0.1646315897
3378	0.1646272651
3379	0.1646163998
3380	0.1645955783
3381	0.1645672763
3382	0.1645530982
3383	0.1645356819
3384	0.1645264531
3385	0.1645162452
3386	0.1645027938
3387	0.1644922895
3388	0.1644814555
3389	0.1644734105
3390	0.1644574868
3391	0.1644366799
3392	0.1644227722
3393	0.1644154598
3394	0.1644073761
3395	0.164393327
3396	0.1643874161
3397	0.164379208
3398	0.1643503454
3399	0.1643457044
3400	0.1643366922
3401	0.1643306378
3402	0.1643259476
3403	0.1643179298
3404	0.1643072548
3405	0.1642970029
3406	0.1642730204
3407	0.1642686757
3408	0.1642584403
3409	0.1642411985
3410	0.164229142
3411	0.1642164942
3412	0.164207066
3413	0.1641976385
3414	0.1641901167
3415	0.1641835297
3416	0.1641685401
3417	0.1641531751
3418	0.1641510124
3419	0.1641438784
3420	0.1641297081
3421	0.1641248462
3422	0.1641195094
3423	0.164114396
3424	0.1641090541
3425	0.1641048239
3426	0.1640990615
3427	0.1640735161
3428	0.1640707589
3429	0.1640681265
3430	0.1640624558
3431	0.1640522426
3432	0.1640435378
3433	0.1640392081
3434	0.1640342677
3435	0.1640195645
3436	0.1639925203
3437	0.1639840732
3438	0.1639799694
3439	0.1639714961
3440	0.1639566304
3441	0.163947429
3442	0.1639387103
3443	0.1639366178
3444	0.1639318402
3445	0.1639231456
3446	0.1639200549
3447	0.1639028456
3448	0.1638941244
3449	0.1638848918
3450	0.1638799428
3451	0.1638721685
3452	0.1638612742
3453	0.1638470915
3454	0.163839965
3455	0.1638336962
3456	0.1638242973
3457	0.1638152858
3458	0.1638027811
3459	0.1637997327
3460	0.1637933659
3461	0.163789088
3462	0.1637722676
3463	0.1637550193
3464	0.1636993501
3465	0.1636916645
3466	0.1636803994
3467	0.1636739721
3468	0.1636641611
3469	0.1636567638
3470	0.1636443687
3471	0.1636314851
3472	0.1636196639
3473	0.1636129182
3474	0.1636047501
3475	0.1635995874
3476	0.1635976742
3477	0.1635959543
3478	0.1635916913
3479	0.1635889241
3480	0.1635803537
3481	0.1635723563
3482	0.163564518
3483	0.16356043
3484	0.1635553568
3485	0.1635503594
3486	0.1635434801
3487	0.1635336649
3488	0.1635131067
3489	0.1634596497
3490	0.1634566422
3491	0.1634459362
3492	0.1634243298
3493	0.1634158211
3494	0.1634083819
3495	0.1634037893
3496	0.1633958559
3497	0.1633876783
3498	0.1633836874
3499	0.1633758536
3500	0.1633710708
3501	0.1633637348
3502	0.1633523446
3503	0.1633500543
3504	0.1633436987
3505	0.1633375614
3506	0.1633112041
3507	0.1632949995
3508	0.1632845693
3509	0.1632789781
3510	0.1632763402
3511	0.1632615686
3512	0.1632494282
3513	0.1632476245
3514	0.1632315693
3515	0.163225706
3516	0.1632184438
3517	0.1632076914
3518	0.1632001102
3519	0.1631931339
3520	0.1631826651
3521	0.163166284
3522	0.1631642947
3523	0.1631541975
3524	0.1631457506
3525	0.1631388001
3526	0.1631257586
3527	0.1631238147
3528	0.1631168553
3529	0.163110697
3530	0.1630942595
3531	0.1630892059
3532	0.1630805063
3533	0.1630615011
3534	0.1630456447
3535	0.1630399269
3536	0.1630309013
3537	0.1630293482
3538	0.1630226938
3539	0.1630152085
3540	0.1630124684
3541	0.1630011769
3542	0.1630000442
3543	0.1629731275
3544	0.1629610738
3545	0.1629480552
3546	0.1629426359
3547	0.1629374234
3548	0.1629338842
3549	0.1629181463
3550	0.1629040907
3551	0.1629022153
3552	0.1628939236
3553	0.1628907902
3554	0.1628794178
3555	0.1628740596
3556	0.1628641424
3557	0.1628527976
3558	0.1628514725
3559	0.1628404406
3560	0.1628334979
3561	0.1628239732
3562	0.162816587
3563	0.1628098275
3564	0.1628081566
3565	0.1628066057
3566	0.162802344
3567	0.1627924883
3568	0.1627826155
3569	0.1627704638
3570	0.1627669826
3571	0.1627565164
3572	0.1627432287
3573	0.1627408394
3574	0.1627391403
3575	0.1627327177
3576	0.1627232865
3577	0.1627097912
3578	0.1626976124
3579	0.1626899487
3580	0.1626836723
3581	0.16267832
3582	0.1626734976
3583	0.1626722764
3584	0.1626465139
3585	0.1626425382
3586	0.1626346882
3587	0.1626281247
3588	0.1626083512
3589	0.162598663
3590	0.1625918649
3591	0.1625831534
3592	0.162570298
3593	0.1625658299
3594	0.1625470271
3595	0.162527884
3596	0.1625195973
3597	0.1625121855
3598	0.16250671
3599	0.1624980565
3600	0.1624887153
3601	0.1624761822
3602	0.1624749855
3603	0.1624576371
3604	0.1624384518
3605	0.1624305298
3606	0.1624280661
3607	0.1624215247
3608	0.1624147495
3609	0.1624052456
3610	0.1623846243
3611	0.1623748628
3612	0.1623616595
3613	0.1623359014
3614	0.1623289956
3615	0.1623186595
3616	0.162313105
3617	0.1623068142
3618	0.1622929255
3619	0.1622913704
3620	0.1622796342
3621	0.1622722349
3622	0.162258789
3623	0.1622487572
3624	0.1622381416
3625	0.1622319981
3626	0.1622283961
3627	0.1622216538
3628	0.1622060505
3629	0.1622046144
3630	0.1621884327
3631	0.162174761
3632	0.1621610864
3633	0.1621419545
3634	0.162140615
3635	0.1621327424
3636	0.1621241344
3637	0.1621172855
3638	0.1621063446
3639	0.1620995399
3640	0.1620882182
3641	0.1620850523
3642	0.1620764522
3643	0.1620612412
3644	0.1620540775
3645	0.1620520348
3646	0.1620383175
3647	0.1620314155
3648	0.1620257967
3649	0.1620185697
3650	0.162009724
3651	0.1619946398
3652	0.1619891867
3653	0.1619833739
3654	0.1619669524
3655	0.1619604728
3656	0.1619540687
3657	0.1619363262
3658	0.1619297318
3659	0.1619220928
3660	0.1619168874
3661	0.1618927175
3662	0.1618906616
3663	0.1618834202
3664	0.1618784334
3665	0.1618730184
3666	0.1618710243
3667	0.1618660756
3668	0.1618527971
3669	0.1618368729
3670	0.1618348547
3671	0.1618251717
3672	0.1618178558
3673	0.1618072736
3674	0.1618030094
3675	0.1617971091
3676	0.1617920436
3677	0.1617900453
3678	0.1617818664
3679	0.1617773948
3680	0.1617711956
3681	0.1617635976
3682	0.1617624681
3683	0.1617578029
3684	0.1617561121
3685	0.1617478338
3686	0.1617362581
3687	0.1617308499
3688	0.1617276084
3689	0.161723666
3690	0.1617176922
3691	0.1617162058
3692	0.161714745
3693	0.1617032324
3694	0.1616971531
3695	0.1616911095
3696	0.1616804797
3697	0.1616672972
3698	0.1616545269
3699	0.1616365985
3700	0.161632564
3701	0.1616249746
3702	0.161620106
3703	0.1616164971
3704	0.1616119213
3705	0.1616009147
3706	0.1615956579
3707	0.1615942233
3708	0.1615815585
3709	0.1615760398
3710	0.1615601224
3711	0.1615492108
3712	0.1615370561
3713	0.1615301601
3714	0.1615278767
3715	0.1615037285
3716	0.161499993
3717	0.1614880697
3718	0.1614793828
3719	0.1614638899
3720	0.1614537228
3721	0.1614285094
3722	0.1614268172
3723	0.1614092814
3724	0.16140693
3725	0.1614000211
3726	0.1613899606
3727	0.161368182
3728	0.1613599808
3729	0.1613520764
3730	0.1613498255
3731	0.1613401966
3732	0.1613299988
3733	0.1613248728
3734	0.1613215075
3735	0.1613154606
3736	0.161300076
3737	0.1612987039
3738	0.1612937227
3739	0.1612912048
3740	0.1612876697
3741	0.1612753514
3742	0.1612635397
3743	0.1612487394
3744	0.1612400247
3745	0.1612328832
3746	0.1612251924
3747	0.1612176873
3748	0.1612162136
3749	0.1612045599
3750	0.1612010414
3751	0.161192054
3752	0.1611821801
3753	0.1611621319
3754	0.1611589134
3755	0.1611487651
3756	0.1611341755
3757	0.1611120569
3758	0.1611028087
3759	0.1611000482
3760	0.1610871244
3761	0.1610828411
3762	0.1610656892
3763	0.1610511398
3764	0.1610349454
3765	0.1610214157
3766	0.1610082321
3767	0.160988485
3768	0.1609677482
3769	0.1609594704
3770	0.1609532533
3771	0.1609291267
3772	0.160927686
3773	0.1609188871
3774	0.1609107156
3775	0.1609060433
3776	0.1608929398
3777	0.160886294
3778	0.1608816443
3779	0.1608789434
3780	0.1608735606
3781	0.1608636531
3782	0.1608588512
3783	0.1608527909
3784	0.1608411993
3785	0.1608272124
3786	0.1608226804
3787	0.1608106502
3788	0.1607975283
3789	0.1607859745
3790	0.1607785582
3791	0.1607735184
3792	0.1607691446
3793	0.1607552332
3794	0.1607345517
3795	0.1607069932
3796	0.1606962681
3797	0.1606890775
3798	0.1606791672
3799	0.1606700793
3800	0.1606585515
3801	0.1606559669
3802	0.1606397631
3803	0.1606341271
3804	0.1606270769
3805	0.1606228557
3806	0.1606119433
3807	0.1606085016
3808	0.1605969448
3809	0.1605935944
3810	0.1605854412
3811	0.1605777802
3812	0.160568914
3813	0.1605638826
3814	0.1605499177
3815	0.160542498
3816	0.1605386599
3817	0.1605327381
3818	0.1605264743
3819	0.1605101245
3820	0.1604994856
3821	0.1604871561
3822	0.1604804305
3823	0.1604788225
3824	0.1604717411
3825	0.1604580888
3826	0.1604495673
3827	0.1604410612
3828	0.1604334951
3829	0.1604288406
3830	0.1604232627
3831	0.1604046673
3832	0.1603966496
3833	0.1603932339
3834	0.1603860032
3835	0.1603823731
3836	0.1603674046
3837	0.1603595844
3838	0.1603398031
3839	0.1603296307
3840	0.1603163385
3841	0.1603100584
3842	0.1602965652
3843	0.1602722677
3844	0.1602649682
3845	0.160249212
3846	0.1602360333
3847	0.1602236399
3848	0.1602226946
3849	0.1602182717
3850	0.1602130064
3851	0.160201086
3852	0.1601909807
3853	0.1601793378
3854	0.1601774826
3855	0.1601735447
3856	0.1601610201
3857	0.1601503484
3858	0.1601413912
3859	0.1601372828
3860	0.1601217434
3861	0.1601151479
3862	0.1601062961
3863	0.1600947575
3864	0.1600808722
3865	0.1600747865
3866	0.1600679446
3867	0.1600520495
3868	0.1600487431
3869	0.1600451798
3870	0.1600317043
3871	0.1600267263
3872	0.1600193865
3873	0.1600120957
3874	0.1600006074
3875	0.1599858022
3876	0.1599813172
3877	0.1599695569
3878	0.1599677149
3879	0.1599612141
3880	0.1599480748
3881	0.1599289882
3882	0.159907999
3883	0.1598896215
3884	0.1598827039
3885	0.1598732852
3886	0.1598684357
3887	0.1598565277
3888	0.1598496465
3889	0.1598377446
3890	0.159825084
3891	0.1598161611
3892	0.1598089676
3893	0.1598020438
3894	0.1597960602
3895	0.1597837249
3896	0.1597773054
3897	0.1597728377
3898	0.1597681315
3899	0.159758031
3900	0.1597494507
3901	0.1597380905
3902	0.159730003
3903	0.1597239102
3904	0.1597100469
3905	0.1597056903
3906	0.1596903716
3907	0.1596806095
3908	0.1596789117
3909	0.1596768207
3910	0.1596741345
3911	0.159666346
3912	0.1596494238
3913	0.159647411
3914	0.159633147
3915	0.1596311189
3916	0.1596237845
3917	0.1596131228
3918	0.1596075287
3919	0.1595980535
3920	0.15959607
3921	0.1595723834
3922	0.1595702207
3923	0.1595598324
3924	0.1595529206
3925	0.1595435008
3926	0.1595328587
3927	0.1595143857
3928	0.1594942174
3929	0.1594922718
3930	0.1594822598
3931	0.1594760221
3932	0.1594700892
3933	0.1594587928
3934	0.159441304
3935	0.1594319741
3936	0.1594101283
3937	0.1594053895
3938	0.1593962027
3939	0.1593928767
3940	0.1593838267
3941	0.1593757044
3942	0.1593597055
3943	0.1593523504
3944	0.1593497017
3945	0.1593362712
3946	0.1593164255
3947	0.1593080548
3948	0.1592866406
3949	0.1592798906
3950	0.1592776448
3951	0.1592722816
3952	0.1592663929
3953	0.1592604739
3954	0.159256903
3955	0.1592546986
3956	0.159240968
3957	0.1592226906
3958	0.1592149427
3959	0.1592139969
3960	0.1592096163
3961	0.1592029852
3962	0.1591947961
3963	0.1591919485
3964	0.1591854983
3965	0.1591709512
3966	0.159165896
3967	0.1591578736
3968	0.1591529991
3969	0.1591418017
3970	0.1591361806
3971	0.1591306156
3972	0.1591280783
3973	0.1591199914
3974	0.1591148679
3975	0.1591029276
3976	0.1590898338
3977	0.1590840885
3978	0.1590727025
3979	0.1590652264
3980	0.1590633683
3981	0.1590553749
3982	0.1590417517
3983	0.1590320875
3984	0.1590238673
3985	0.1590197645
3986	0.1590140127
3987	0.1590078859
3988	0.1589958318
3989	0.1589940195
3990	0.1589895201
3991	0.1589843094
3992	0.1589792986
3993	0.1589679511
3994	0.1589618927
3995	0.1589552372
3996	0.1589489072
3997	0.1589414615
3998	0.1589355676
3999	0.1589316813
4000	0.1589253705
4001	0.1589160904
4002	0.1589061265
4003	0.1588960024
4004	0.1588833384
4005	0.1588774279
4006	0.1588751273
4007	0.1588684445
4008	0.1588628637
4009	0.1588428787
4010	0.1588239709
4011	0.1588219004
4012	0.1588157724
4013	0.1588123767
4014	0.1588064393
4015	0.1588028443
4016	0.158789047
4017	0.1587839766
4018	0.1587828995
4019	0.1587806669
4020	0.1587735337
4021	0.1587679392
4022	0.158755858
4023	0.1587478588
4024	0.1587390072
4025	0.1587325537
4026	0.1587158456
4027	0.1587021402
4028	0.1586982148
4029	0.1586895105
4030	0.1586864692
4031	0.158674804
4032	0.1586689036
4033	0.1586536203
4034	0.1586467841
4035	0.1586314375
4036	0.1586207673
4037	0.1586033641
4038	0.1585968413
4039	0.1585841563
4040	0.1585757132
4041	0.1585703319
4042	0.1585670638
4043	0.1585600915
4044	0.1585390969
4045	0.158527709
4046	0.1585228142
4047	0.1585173773
4048	0.1584982699
4049	0.1584765826
4050	0.1584697757
4051	0.1584630859
4052	0.1584594684
4053	0.1584582236
4054	0.1584561662
4055	0.1584503435
4056	0.158441385
4057	0.1584355976
4058	0.1584286639
4059	0.1584192468
4060	0.1584051871
4061	0.1583852118
4062	0.1583738441
4063	0.1583628774
4064	0.1583551532
4065	0.1583480365
4066	0.1583407605
4067	0.1583386653
4068	0.1583329534
4069	0.158327401
4070	0.1583175162
4071	0.1583069416
4072	0.1583004025
4073	0.1582955552
4074	0.1582855094
4075	0.1582735405
4076	0.1582616938
4077	0.1582559191
4078	0.1582419066
4079	0.1582335803
4080	0.1582239248
4081	0.158218177
4082	0.1582036388
4083	0.1581977161
4084	0.1581896412
4085	0.1581865221
4086	0.1581791759
4087	0.1581734968
4088	0.1581673688
4089	0.1581660361
4090	0.1581641349
4091	0.158161995
4092	0.1581585774
4093	0.1581521561
4094	0.1581415751
4095	0.1581313748
4096	0.1581180673
4097	0.1581061394
4098	0.1580998514
4099	0.1580890628
4100	0.1580822751
4101	0.1580648599
4102	0.1580634182
4103	0.1580540221
4104	0.1580418654
4105	0.1580253158
4106	0.158018929
4107	0.1580141736
4108	0.1579967187
4109	0.1579901149
4110	0.1579839373
4111	0.1579695634
4112	0.1579617421
4113	0.1579579655
4114	0.1579558798
4115	0.1579524535
4116	0.1579443992
4117	0.1579344178
4118	0.1579327534
4119	0.1579127789
4120	0.157897075
4121	0.1578896633
4122	0.1578663838
4123	0.1578631343
4124	0.1578530763
4125	0.1578401505
4126	0.1578350594
4127	0.1578263204
4128	0.1578135946
4129	0.1578089145
4130	0.1578017462
4131	0.1577963273
4132	0.1577892849
4133	0.1577870386
4134	0.157780898
4135	0.1577787447
4136	0.1577720228
4137	0.1577664595
4138	0.1577442988
4139	0.1577366233
4140	0.157725087
4141	0.1577205955
4142	0.1577109845
4143	0.1577037677
4144	0.1576968335
4145	0.1576892874
4146	0.157687261
4147	0.1576798645
4148	0.1576741233
4149	0.1576632545
4150	0.157653033
4151	0.157634695
4152	0.1576236845
4153	0.157622141
4154	0.1576190131
4155	0.1576101707
4156	0.1576084184
4157	0.1576010476
4158	0.157596529
4159	0.1575819348
4160	0.1575762409
4161	0.1575720853
4162	0.157567338
4163	0.1575559026
4164	0.1575538551
4165	0.1575518281
4166	0.1575498301
4167	0.1575468654
4168	0.1575414595
4169	0.1575307643
4170	0.1575126842
4171	0.1575111917
4172	0.1575061644
4173	0.157493069
4174	0.1574806704
4175	0.1574718965
4176	0.1574663661
4177	0.1574632832
4178	0.1574622399
4179	0.157447808
4180	0.1574412123
4181	0.1574281435
4182	0.1574208935
4183	0.1574196876
4184	0.1574162628
4185	0.1574021913
4186	0.1573847882
4187	0.1573738554
4188	0.1573674932
4189	0.1573548253
4190	0.1573444789
4191	0.1573355507
4192	0.1573297917
4193	0.1573248151
4194	0.1573156261
4195	0.1572970367
4196	0.157286022
4197	0.1572803514
4198	0.1572768893
4199	0.1572730529
4200	0.1572599337
4201	0.157253303
4202	0.1572454633
4203	0.1572385357
4204	0.1572317699
4205	0.1572219271
4206	0.1572168412
4207	0.1572001172
4208	0.157188809
4209	0.1571853307
4210	0.1571706519
4211	0.157163627
4212	0.1571587239
4213	0.1571522764
4214	0.1571299727
4215	0.1571287052
4216	0.1571258205
4217	0.1571215073
4218	0.1571162501
4219	0.1571082622
4220	0.1570601495
4221	0.1570453278
4222	0.157029448
4223	0.1570164242
4224	0.1570153323
4225	0.1570055819
4226	0.1569991028
4227	0.1569921102
4228	0.1569817299
4229	0.1569749705
4230	0.1569705274
4231	0.156968975
4232	0.1569664631
4233	0.156959768
4234	0.1569569568
4235	0.1569477609
4236	0.1569376804
4237	0.15692644
4238	0.1569249526
4239	0.1569178994
4240	0.1569018757
4241	0.1568980546
4242	0.1568857262
4243	0.1568827132
4244	0.1568647687
4245	0.1568467809
4246	0.1568416759
4247	0.156831059
4248	0.1568277696
4249	0.1568213987
4250	0.1568202284
4251	0.1568134749
4252	0.1568118778
4253	0.1568072042
4254	0.156800993
4255	0.1567976214
4256	0.1567956533
4257	0.1567605272
4258	0.1567549464
4259	0.1567465554
4260	0.1567393278
4261	0.1567313179
4262	0.1567244648
4263	0.1567161649
4264	0.1567140456
4265	0.1566968048
4266	0.1566920562
4267	0.1566821176
4268	0.1566743634
4269	0.156659039
4270	0.1566512355
4271	0.1566484114
4272	0.1566434976
4273	0.156639576
4274	0.1566361531
4275	0.1566306541
4276	0.1566253568
4277	0.1566003799
4278	0.1565948457
4279	0.1565914854
4280	0.1565789523
4281	0.1565649677
4282	0.1565558267
4283	0.1565539439
4284	0.1565513208
4285	0.1565463045
4286	0.1565399455
4287	0.1565322952
4288	0.1565167473
4289	0.1565022039
4290	0.1564947214
4291	0.1564786189
4292	0.1564746477
4293	0.1564707616
4294	0.1564630648
4295	0.1564462636
4296	0.1564263949
4297	0.1564211183
4298	0.1564149477
4299	0.1564013538
4300	0.1563972667
4301	0.1563871379
4302	0.1563826844
4303	0.1563712828
4304	0.1563691786
4305	0.1563673426
4306	0.1563636959
4307	0.1563578525
4308	0.156341127
4309	0.1563389372
4310	0.1563337965
4311	0.1563235689
4312	0.1563145232
4313	0.1563064982
4314	0.1562946494
4315	0.1562842628
4316	0.1562803221
4317	0.1562789854
4318	0.1562698158
4319	0.1562538595
4320	0.1562475171
4321	0.1562407073
4322	0.1562270827
4323	0.156222737
4324	0.1562134704
4325	0.1562073722
4326	0.1561987559
4327	0.1561867168
4328	0.1561814568
4329	0.156178981
4330	0.1561707194
4331	0.1561596989
4332	0.1561548718
4333	0.1561466683
4334	0.1561304445
